InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537593,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-01 16:37:00,2.76,14633,United Kingdom
537593,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-02-01 16:37:00,3.46,14633,United Kingdom
537593,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-02-01 16:37:00,4.79,14633,United Kingdom
537593,71053,WHITE METAL LANTERN,3,2011-02-01 16:37:00,3.24,14633,United Kingdom
537594,21755,LOVE BUILDING BLOCK WORD,3,2011-10-29 13:33:00,5.96,18085,United Kingdom
537594,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-29 13:33:00,2.65,18085,United Kingdom
537594,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-29 13:33:00,4.23,18085,United Kingdom
537594,47566B,TEA TIME PARTY BUNTING,2,2011-10-29 13:33:00,5.32,18085,United Kingdom
537594,22310,IVORY KNITTED MUG COSY,3,2011-10-29 13:33:00,1.66,18085,United Kingdom
537594,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-10-29 13:33:00,3.27,18085,United Kingdom
537594,22617,SET OF 6 WOODLAND NAPKINS,1,2011-10-29 13:33:00,3.68,18085,United Kingdom
537594,22633,HAND WARMER UNION JACK,4,2011-10-29 13:33:00,1.84,18085,United Kingdom
537595,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-26 16:17:00,2.89,17770,United Kingdom
537595,22615,SET OF 6 WOODLAND PAPER PLATES,2,2011-03-26 16:17:00,3.28,17770,United Kingdom
537595,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-03-26 16:17:00,6.68,17770,United Kingdom
537595,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-03-26 16:17:00,10.36,17770,United Kingdom
537595,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-03-26 16:17:00,3.2,17770,United Kingdom
537595,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-03-26 16:17:00,6.87,17770,United Kingdom
537595,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-03-26 16:17:00,2.02,17770,United Kingdom
537595,22616,SET OF 6 WOODLAND PAPER CUPS,4,2011-03-26 16:17:00,3.49,17770,United Kingdom
537595,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-03-26 16:17:00,6.95,17770,United Kingdom
537595,47566B,TEA TIME PARTY BUNTING,6,2011-03-26 16:17:00,4.76,17770,United Kingdom
537595,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-03-26 16:17:00,3.42,17770,United Kingdom
537595,22617,SET OF 6 WOODLAND NAPKINS,1,2011-03-26 16:17:00,3.43,17770,United Kingdom
537595,22617,SET OF 6 WOODLAND NAPKINS,1,2011-03-26 16:17:00,3.35,17770,United Kingdom
537596,21755,LOVE BUILDING BLOCK WORD,2,2011-10-31 17:28:00,5.85,16753,United Kingdom
537596,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-10-31 17:28:00,3.71,16753,United Kingdom
537596,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-31 17:28:00,2.27,16753,United Kingdom
537596,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-10-31 17:28:00,4.97,16753,United Kingdom
537597,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-04-12 11:59:00,5.03,15938,United Kingdom
537597,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-04-12 11:59:00,2.04,15938,United Kingdom
537597,48187,DOORMAT FAIRY CAKE,3,2011-04-12 11:59:00,6.8,15938,United Kingdom
537598,22632,HAND WARMER RED POLKA DOT,6,2011-09-23 10:27:00,1.97,18057,EIRE
537598,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2011-09-23 10:27:00,3.94,18057,EIRE
537598,47566,PARTY BUNTING,1,2011-09-23 10:27:00,5.05,18057,EIRE
537598,21777,RECIPE BOX WITH METAL HEART,1,2011-09-23 10:27:00,8.48,18057,EIRE
537598,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-09-23 10:27:00,6.81,18057,EIRE
537598,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-23 10:27:00,2.14,18057,EIRE
537598,22310,IVORY KNITTED MUG COSY,3,2011-09-23 10:27:00,1.57,18057,EIRE
537599,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-08-17 17:22:00,3.64,17154,United Kingdom
537599,21777,RECIPE BOX WITH METAL HEART,2,2011-08-17 17:22:00,8.48,17154,United Kingdom
537599,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-17 17:22:00,2.64,17154,United Kingdom
537599,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-17 17:22:00,2.76,17154,United Kingdom
537599,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-08-17 17:22:00,2.25,17154,United Kingdom
537599,22423,REGENCY CAKESTAND 3 TIER,24,2011-08-17 17:22:00,12.2,17154,United Kingdom
537599,71053,WHITE METAL LANTERN,12,2011-08-17 17:22:00,3.32,17154,United Kingdom
537599,84029E,RED WOOLLY HOTTIE WHITE HEART,48,2011-08-17 17:22:00,3.64,17154,United Kingdom
537599,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-08-17 17:22:00,3.37,17154,United Kingdom
537599,21212,PACK OF 72 SKULL CAKE CASES,2,2011-08-17 17:22:00,3.03,17154,United Kingdom
537599,22196,SMALL HEART MEASURING SPOONS,12,2011-08-17 17:22:00,0.84,17154,United Kingdom
537600,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-07-16 15:52:00,2.79,12572,United Kingdom
537600,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-07-16 15:52:00,5.4,12572,United Kingdom
537600,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-07-16 15:52:00,5.29,12572,United Kingdom
537600,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-07-16 15:52:00,1.86,12572,United Kingdom
537600,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-07-16 15:52:00,5.25,12572,United Kingdom
537600,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,2011-07-16 15:52:00,2.31,12572,United Kingdom
537600,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2011-07-16 15:52:00,9.75,12572,United Kingdom
537600,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-07-16 15:52:00,8.03,12572,United Kingdom
537600,22112,CHOCOLATE HOT WATER BOTTLE,12,2011-07-16 15:52:00,6.65,12572,United Kingdom
537600,23200,JUMBO BAG VINTAGE RED PAISLEY,12,2011-07-16 15:52:00,1.98,12572,United Kingdom
537600,48187,DOORMAT FAIRY CAKE,4,2011-07-16 15:52:00,7.67,12572,United Kingdom
537600,21754,HOME BUILDING BLOCK WORD,4,2011-07-16 15:52:00,6.4,12572,United Kingdom
537600,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-07-16 15:52:00,4.66,12572,United Kingdom
537600,22617,SET OF 6 WOODLAND NAPKINS,3,2011-07-16 15:52:00,3.42,12572,United Kingdom
537601,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,2011-12-06 15:19:00,2.15,12895,United Kingdom
537601,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-12-06 15:19:00,3.35,12895,United Kingdom
537601,22423,REGENCY CAKESTAND 3 TIER,2,2011-12-06 15:19:00,13.07,12895,United Kingdom
537601,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-12-06 15:19:00,3.31,12895,United Kingdom
537601,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-12-06 15:19:00,2.88,12895,United Kingdom
537601,22632,HAND WARMER RED POLKA DOT,1,2011-12-06 15:19:00,1.81,12895,United Kingdom
537601,21212,PACK OF 72 SKULL CAKE CASES,3,2011-12-06 15:19:00,3.17,12895,United Kingdom
537601,47566,PARTY BUNTING,3,2011-12-06 15:19:00,4.79,12895,United Kingdom
537601,71053,WHITE METAL LANTERN,4,2011-12-06 15:19:00,3.23,12895,United Kingdom
537602,22356,CHARLOTTE BAG SUKI DESIGN,6,2011-02-09 08:18:00,1.63,18230,United Kingdom
537602,22616,SET OF 6 WOODLAND PAPER CUPS,6,2011-02-09 08:18:00,3.43,18230,United Kingdom
537602,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-02-09 08:18:00,3.41,18230,United Kingdom
537602,22623,BOX OF VINTAGE JIGSAW BLOCKS,24,2011-02-09 08:18:00,4.78,18230,United Kingdom
537602,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-02-09 08:18:00,6.81,18230,United Kingdom
537602,22616,SET OF 6 WOODLAND PAPER CUPS,6,2011-02-09 08:18:00,3.48,18230,United Kingdom
537602,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-02-09 08:18:00,2.84,18230,United Kingdom
537602,21754,HOME BUILDING BLOCK WORD,4,2011-02-09 08:18:00,5.98,18230,United Kingdom
537602,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2011-02-09 08:18:00,2.28,18230,United Kingdom
537602,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-02-09 08:18:00,2.07,18230,United Kingdom
537602,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-02-09 08:18:00,7.24,18230,United Kingdom
537602,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-02-09 08:18:00,6.82,18230,United Kingdom
537602,22615,SET OF 6 WOODLAND PAPER PLATES,2,2011-02-09 08:18:00,3.23,18230,United Kingdom
537602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-09 08:18:00,2.61,18230,United Kingdom
537603,21755,LOVE BUILDING BLOCK WORD,1,2011-02-10 17:27:00,6.48,14892,United Kingdom
537603,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-02-10 17:27:00,6.48,14892,United Kingdom
537603,22196,SMALL HEART MEASURING SPOONS,3,2011-02-10 17:27:00,0.87,14892,United Kingdom
537603,21212,PACK OF 72 SKULL CAKE CASES,2,2011-02-10 17:27:00,3.05,14892,United Kingdom
537603,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-10 17:27:00,1.72,14892,United Kingdom
537603,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-02-10 17:27:00,4.81,14892,United Kingdom
537603,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-02-10 17:27:00,3.57,14892,United Kingdom
537603,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-02-10 17:27:00,2.78,14892,United Kingdom
537603,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-10 17:27:00,13.69,14892,United Kingdom
537603,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-02-10 17:27:00,3.93,14892,United Kingdom
537603,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-02-10 17:27:00,4.73,14892,United Kingdom
537604,47566,PARTY BUNTING,1,2011-07-01 14:12:00,5.3,17131,United Kingdom
537604,22310,IVORY KNITTED MUG COSY,1,2011-07-01 14:12:00,1.58,17131,United Kingdom
537604,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-07-01 14:12:00,2.31,17131,United Kingdom
537604,22310,IVORY KNITTED MUG COSY,1,2011-07-01 14:12:00,1.63,17131,United Kingdom
537604,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-01 14:12:00,7.39,17131,United Kingdom
537605,22196,SMALL HEART MEASURING SPOONS,3,2011-11-08 08:25:00,0.85,15243,United Kingdom
537605,21755,LOVE BUILDING BLOCK WORD,4,2011-11-08 08:25:00,5.98,15243,United Kingdom
537605,48187,DOORMAT FAIRY CAKE,2,2011-11-08 08:25:00,6.89,15243,United Kingdom
537605,21777,RECIPE BOX WITH METAL HEART,1,2011-11-08 08:25:00,7.64,15243,United Kingdom
537605,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-08 08:25:00,12.99,15243,United Kingdom
537606,22196,SMALL HEART MEASURING SPOONS,3,2011-03-19 13:04:00,0.83,16057,Belgium
537606,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-03-19 13:04:00,8.02,16057,Belgium
537606,22615,SET OF 6 WOODLAND PAPER PLATES,12,2011-03-19 13:04:00,3.68,16057,Belgium
537606,22617,SET OF 6 WOODLAND NAPKINS,1,2011-03-19 13:04:00,3.69,16057,Belgium
537606,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-03-19 13:04:00,2.25,16057,Belgium
537606,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2011-03-19 13:04:00,2.96,16057,Belgium
537606,22196,SMALL HEART MEASURING SPOONS,1,2011-03-19 13:04:00,0.86,16057,Belgium
537606,23200,JUMBO BAG VINTAGE RED PAISLEY,24,2011-03-19 13:04:00,2.04,16057,Belgium
537606,21755,LOVE BUILDING BLOCK WORD,2,2011-03-19 13:04:00,6.5,16057,Belgium
537607,22617,SET OF 6 WOODLAND NAPKINS,12,2011-10-04 17:47:00,3.27,17123,Norway
537607,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-04 17:47:00,12.7,17123,Norway
537608,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2011-09-30 11:25:00,9.66,17949,Spain
537608,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-09-30 11:25:00,7.26,17949,Spain
537608,21212,PACK OF 72 SKULL CAKE CASES,2,2011-09-30 11:25:00,3.0,17949,Spain
537609,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2011-10-07 08:05:00,2.25,12378,United Kingdom
537609,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2011-10-07 08:05:00,3.57,12378,United Kingdom
537609,21755,LOVE BUILDING BLOCK WORD,4,2011-10-07 08:05:00,6.42,12378,United Kingdom
537609,22632,HAND WARMER RED POLKA DOT,1,2011-10-07 08:05:00,1.99,12378,United Kingdom
537609,23200,JUMBO BAG VINTAGE RED PAISLEY,12,2011-10-07 08:05:00,1.9,12378,United Kingdom
537609,22633,HAND WARMER UNION JACK,6,2011-10-07 08:05:00,1.97,12378,United Kingdom
537609,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-10-07 08:05:00,3.51,12378,United Kingdom
537609,48187,DOORMAT FAIRY CAKE,2,2011-10-07 08:05:00,7.5,12378,United Kingdom
537609,21754,HOME BUILDING BLOCK WORD,4,2011-10-07 08:05:00,6.38,12378,United Kingdom
537609,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-10-07 08:05:00,3.55,12378,United Kingdom
537609,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-07 08:05:00,4.29,12378,United Kingdom
537609,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-07 08:05:00,2.19,12378,United Kingdom
537609,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-10-07 08:05:00,2.31,12378,United Kingdom
537609,22195,LARGE HEART MEASURING SPOONS,1,2011-10-07 08:05:00,1.22,12378,United Kingdom
537610,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-05-15 11:43:00,4.71,16757,United Kingdom
537610,85116,BLACK CANDELABRA T-LIGHT HOLDER,24,2011-05-15 11:43:00,2.09,16757,United Kingdom
537610,22423,REGENCY CAKESTAND 3 TIER,6,2011-05-15 11:43:00,13.56,16757,United Kingdom
537611,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-02-20 08:09:00,2.23,14665,United Kingdom
537611,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-02-20 08:09:00,2.08,14665,United Kingdom
537611,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-20 08:09:00,12.52,14665,United Kingdom
537611,85099B,JUMBO BAG RED RETROSPOT,12,2011-02-20 08:09:00,2.0,14665,United Kingdom
537611,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-02-20 08:09:00,3.07,14665,United Kingdom
537612,47566B,TEA TIME PARTY BUNTING,2,2010-12-03 12:59:00,4.71,14002,United Kingdom
537612,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-12-03 12:59:00,2.88,14002,United Kingdom
537612,22310,IVORY KNITTED MUG COSY,1,2010-12-03 12:59:00,1.8,14002,United Kingdom
537612,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2010-12-03 12:59:00,2.14,14002,United Kingdom
537612,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2010-12-03 12:59:00,2.13,14002,United Kingdom
537613,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-07-13 10:28:00,3.75,15270,United Kingdom
537613,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2011-07-13 10:28:00,4.22,15270,United Kingdom
537614,22310,IVORY KNITTED MUG COSY,6,2011-06-27 14:06:00,1.71,15127,France
537614,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-06-27 14:06:00,3.13,15127,France
537614,22623,BOX OF VINTAGE JIGSAW BLOCKS,4,2011-06-27 14:06:00,4.84,15127,France
537614,22632,HAND WARMER RED POLKA DOT,2,2011-06-27 14:06:00,2.02,15127,France
537614,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-06-27 14:06:00,4.17,15127,France
537614,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-06-27 14:06:00,3.92,15127,France
537614,22617,SET OF 6 WOODLAND NAPKINS,3,2011-06-27 14:06:00,3.28,15127,France
537615,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-26 13:32:00,1.99,13828,France
537615,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-26 13:32:00,2.83,13828,France
537615,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-26 13:32:00,13.77,13828,France
537615,22633,HAND WARMER UNION JACK,1,2011-10-26 13:32:00,1.95,13828,France
537615,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-10-26 13:32:00,1.95,13828,France
537615,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-10-26 13:32:00,6.73,13828,France
537615,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-10-26 13:32:00,8.36,13828,France
537615,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-26 13:32:00,8.17,13828,France
537615,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-26 13:32:00,2.14,13828,France
537615,22615,SET OF 6 WOODLAND PAPER PLATES,4,2011-10-26 13:32:00,3.63,13828,France
537616,22745,POPPY'S PLAYHOUSE BEDROOM,12,2010-12-24 08:45:00,2.12,14607,Germany
537616,22615,SET OF 6 WOODLAND PAPER PLATES,1,2010-12-24 08:45:00,3.34,14607,Germany
537617,47566,PARTY BUNTING,48,2011-09-15 14:37:00,5.21,13107,United Kingdom
537617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-15 14:37:00,2.66,13107,United Kingdom
537617,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-09-15 14:37:00,1.65,13107,United Kingdom
537617,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-09-15 14:37:00,1.97,13107,United Kingdom
537617,21755,LOVE BUILDING BLOCK WORD,3,2011-09-15 14:37:00,5.79,13107,United Kingdom
537617,22356,CHARLOTTE BAG SUKI DESIGN,24,2011-09-15 14:37:00,1.79,13107,United Kingdom
537617,22196,SMALL HEART MEASURING SPOONS,2,2011-09-15 14:37:00,0.85,13107,United Kingdom
537617,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-15 14:37:00,3.53,13107,United Kingdom
537617,22196,SMALL HEART MEASURING SPOONS,1,2011-09-15 14:37:00,0.9,13107,United Kingdom
537617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-15 14:37:00,2.44,13107,United Kingdom
537617,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-15 14:37:00,3.56,13107,United Kingdom
537617,22632,HAND WARMER RED POLKA DOT,4,2011-09-15 14:37:00,1.85,13107,United Kingdom
537618,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-07-17 13:18:00,3.26,15643,United Kingdom
537618,21754,HOME BUILDING BLOCK WORD,4,2011-07-17 13:18:00,6.51,15643,United Kingdom
537618,22310,IVORY KNITTED MUG COSY,6,2011-07-17 13:18:00,1.64,15643,United Kingdom
537618,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-07-17 13:18:00,2.06,15643,United Kingdom
537618,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-07-17 13:18:00,6.77,15643,United Kingdom
537618,22616,SET OF 6 WOODLAND PAPER CUPS,3,2011-07-17 13:18:00,3.63,15643,United Kingdom
537618,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-07-17 13:18:00,3.39,15643,United Kingdom
537618,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-07-17 13:18:00,2.1,15643,United Kingdom
537619,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-01-04 16:23:00,2.12,13232,United Kingdom
537619,48187,DOORMAT FAIRY CAKE,3,2011-01-04 16:23:00,7.47,13232,United Kingdom
537619,21212,PACK OF 72 SKULL CAKE CASES,6,2011-01-04 16:23:00,2.98,13232,United Kingdom
537619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-01-04 16:23:00,2.44,13232,United Kingdom
537619,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-01-04 16:23:00,3.96,13232,United Kingdom
537619,21755,LOVE BUILDING BLOCK WORD,3,2011-01-04 16:23:00,5.79,13232,United Kingdom
537620,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,2011-08-22 12:40:00,2.87,13490,United Kingdom
537620,22632,HAND WARMER RED POLKA DOT,4,2011-08-22 12:40:00,1.85,13490,United Kingdom
537620,21777,RECIPE BOX WITH METAL HEART,12,2011-08-22 12:40:00,7.97,13490,United Kingdom
537620,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-08-22 12:40:00,7.26,13490,United Kingdom
537620,22632,HAND WARMER RED POLKA DOT,2,2011-08-22 12:40:00,1.82,13490,United Kingdom
537621,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-04-25 10:59:00,3.31,15865,United Kingdom
537621,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-25 10:59:00,2.84,15865,United Kingdom
537622,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-09-29 16:09:00,2.11,13344,United Kingdom
537622,21754,HOME BUILDING BLOCK WORD,4,2011-09-29 16:09:00,6.45,13344,United Kingdom
537622,22423,REGENCY CAKESTAND 3 TIER,3,2011-09-29 16:09:00,12.4,13344,United Kingdom
537623,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-12-02 12:36:00,2.92,15574,France
537623,22617,SET OF 6 WOODLAND NAPKINS,4,2011-12-02 12:36:00,3.54,15574,France
537624,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-10-05 08:58:00,2.2,16816,United Kingdom
537624,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-10-05 08:58:00,2.12,16816,United Kingdom
537624,71053,WHITE METAL LANTERN,48,2011-10-05 08:58:00,3.25,16816,United Kingdom
537624,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-10-05 08:58:00,1.61,16816,United Kingdom
537625,22617,SET OF 6 WOODLAND NAPKINS,6,2011-06-12 17:19:00,3.67,17980,United Kingdom
537625,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-06-12 17:19:00,3.08,17980,United Kingdom
537625,22616,SET OF 6 WOODLAND PAPER CUPS,12,2011-06-12 17:19:00,3.46,17980,United Kingdom
537625,48187,DOORMAT FAIRY CAKE,1,2011-06-12 17:19:00,7.69,17980,United Kingdom
537625,21755,LOVE BUILDING BLOCK WORD,1,2011-06-12 17:19:00,5.95,17980,United Kingdom
537625,22617,SET OF 6 WOODLAND NAPKINS,2,2011-06-12 17:19:00,3.28,17980,United Kingdom
537625,85099B,JUMBO BAG RED RETROSPOT,3,2011-06-12 17:19:00,1.96,17980,United Kingdom
537626,21754,HOME BUILDING BLOCK WORD,12,2011-02-12 13:28:00,6.29,13647,United Kingdom
537626,22196,SMALL HEART MEASURING SPOONS,3,2011-02-12 13:28:00,0.91,13647,United Kingdom
537626,47566,PARTY BUNTING,1,2011-02-12 13:28:00,5.05,13647,United Kingdom
537626,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-02-12 13:28:00,5.05,13647,United Kingdom
537627,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-04-09 12:56:00,4.07,15872,United Kingdom
537627,21754,HOME BUILDING BLOCK WORD,4,2011-04-09 12:56:00,6.19,15872,United Kingdom
537627,22752,SET 7 BABUSHKA NESTING BOXES,48,2011-04-09 12:56:00,7.9,15872,United Kingdom
537627,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-04-09 12:56:00,1.67,15872,United Kingdom
537628,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-08-24 16:30:00,5.42,17392,Switzerland
537628,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-08-24 16:30:00,4.6,17392,Switzerland
537628,47566B,TEA TIME PARTY BUNTING,3,2011-08-24 16:30:00,4.97,17392,Switzerland
537628,22617,SET OF 6 WOODLAND NAPKINS,2,2011-08-24 16:30:00,3.52,17392,Switzerland
537628,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-08-24 16:30:00,7.53,17392,Switzerland
537628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,2011-08-24 16:30:00,3.65,17392,Switzerland
537628,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-08-24 16:30:00,3.95,17392,Switzerland
537628,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-08-24 16:30:00,4.38,17392,Switzerland
537628,22633,HAND WARMER UNION JACK,4,2011-08-24 16:30:00,1.87,17392,Switzerland
537628,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2011-08-24 16:30:00,5.05,17392,Switzerland
537628,22632,HAND WARMER RED POLKA DOT,6,2011-08-24 16:30:00,1.94,17392,Switzerland
537628,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-08-24 16:30:00,2.15,17392,Switzerland
537628,22310,IVORY KNITTED MUG COSY,3,2011-08-24 16:30:00,1.72,17392,Switzerland
537629,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-11-10 10:10:00,2.03,12573,United Kingdom
537629,85099B,JUMBO BAG RED RETROSPOT,3,2011-11-10 10:10:00,1.86,12573,United Kingdom
537630,22310,IVORY KNITTED MUG COSY,2,2011-06-05 10:13:00,1.77,12945,EIRE
537630,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-06-05 10:13:00,2.21,12945,EIRE
537632,22310,IVORY KNITTED MUG COSY,3,2011-03-01 09:10:00,1.6,16319,United Kingdom
537632,22617,SET OF 6 WOODLAND NAPKINS,1,2011-03-01 09:10:00,3.45,16319,United Kingdom
537632,22633,HAND WARMER UNION JACK,2,2011-03-01 09:10:00,1.81,16319,United Kingdom
537632,71053,WHITE METAL LANTERN,24,2011-03-01 09:10:00,3.68,16319,United Kingdom
537632,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-03-01 09:10:00,4.46,16319,United Kingdom
537632,21755,LOVE BUILDING BLOCK WORD,3,2011-03-01 09:10:00,6.01,16319,United Kingdom
537632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-01 09:10:00,2.43,16319,United Kingdom
537632,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-03-01 09:10:00,4.46,16319,United Kingdom
