InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,Year,DayOfWeek
537388,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2010-12-13 14:44:00,4.29,17158,United Kingdom,8.58,2010-12,2010,Monday
537388,21212,PACK OF 72 SKULL CAKE CASES,3,2010-12-13 14:44:00,3.04,17158,United Kingdom,9.12,2010-12,2010,Monday
537388,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-13 14:44:00,2.46,17158,United Kingdom,2.46,2010-12,2010,Monday
537388,21755,LOVE BUILDING BLOCK WORD,1,2010-12-13 14:44:00,5.97,17158,United Kingdom,5.97,2010-12,2010,Monday
537388,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-13 14:44:00,3.9,17158,United Kingdom,3.9,2010-12,2010,Monday
537389,22615,SET OF 6 WOODLAND PAPER PLATES,3,2011-11-22 09:46:00,3.68,16777,Australia,11.04,2011-11,2011,Tuesday
537389,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-11-22 09:46:00,1.7,16777,Australia,1.7,2011-11,2011,Tuesday
537389,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-11-22 09:46:00,3.39,16777,Australia,10.17,2011-11,2011,Tuesday
537389,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-22 09:46:00,1.97,16777,Australia,1.97,2011-11,2011,Tuesday
537389,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-11-22 09:46:00,3.56,16777,Australia,21.36,2011-11,2011,Tuesday
537389,22633,HAND WARMER UNION JACK,4,2011-11-22 09:46:00,1.94,16777,Australia,7.76,2011-11,2011,Tuesday
537389,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-22 09:46:00,8.21,16777,Australia,16.42,2011-11,2011,Tuesday
537389,22616,SET OF 6 WOODLAND PAPER CUPS,3,2011-11-22 09:46:00,3.24,16777,Australia,9.72,2011-11,2011,Tuesday
537390,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-09 17:40:00,8.25,16558,United Kingdom,8.25,2011-04,2011,Saturday
537390,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-04-09 17:40:00,3.03,16558,United Kingdom,12.12,2011-04,2011,Saturday
537390,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-04-09 17:40:00,2.16,16558,United Kingdom,4.32,2011-04,2011,Saturday
537390,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-04-09 17:40:00,7.26,16558,United Kingdom,21.78,2011-04,2011,Saturday
537390,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-04-09 17:40:00,3.18,16558,United Kingdom,6.36,2011-04,2011,Saturday
537391,22195,LARGE HEART MEASURING SPOONS,4,2011-03-22 09:03:00,1.21,14506,United Kingdom,4.84,2011-03,2011,Tuesday
537391,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-03-22 09:03:00,2.13,14506,United Kingdom,2.13,2011-03,2011,Tuesday
537391,22616,SET OF 6 WOODLAND PAPER CUPS,24,2011-03-22 09:03:00,3.63,14506,United Kingdom,87.12,2011-03,2011,Tuesday
537391,21755,LOVE BUILDING BLOCK WORD,1,2011-03-22 09:03:00,6.3,14506,United Kingdom,6.3,2011-03,2011,Tuesday
537391,22632,HAND WARMER RED POLKA DOT,1,2011-03-22 09:03:00,1.79,14506,United Kingdom,1.79,2011-03,2011,Tuesday
537391,22195,LARGE HEART MEASURING SPOONS,12,2011-03-22 09:03:00,1.29,14506,United Kingdom,15.48,2011-03,2011,Tuesday
537391,71053,WHITE METAL LANTERN,6,2011-03-22 09:03:00,3.43,14506,United Kingdom,20.58,2011-03,2011,Tuesday
537391,22195,LARGE HEART MEASURING SPOONS,2,2011-03-22 09:03:00,1.32,14506,United Kingdom,2.64,2011-03,2011,Tuesday
537391,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-03-22 09:03:00,9.63,14506,United Kingdom,19.26,2011-03,2011,Tuesday
537391,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-03-22 09:03:00,4.03,14506,United Kingdom,4.03,2011-03,2011,Tuesday
537391,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-03-22 09:03:00,3.33,14506,United Kingdom,3.33,2011-03,2011,Tuesday
537391,22617,SET OF 6 WOODLAND NAPKINS,2,2011-03-22 09:03:00,3.51,14506,United Kingdom,7.02,2011-03,2011,Tuesday
537391,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-03-22 09:03:00,2.09,14506,United Kingdom,6.27,2011-03,2011,Tuesday
537391,21212,PACK OF 72 SKULL CAKE CASES,6,2011-03-22 09:03:00,2.83,14506,United Kingdom,16.98,2011-03,2011,Tuesday
537391,22617,SET OF 6 WOODLAND NAPKINS,6,2011-03-22 09:03:00,3.34,14506,United Kingdom,20.04,2011-03,2011,Tuesday
537392,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-22 09:45:00,2.14,17028,United Kingdom,2.14,2011-09,2011,Thursday
537392,22196,SMALL HEART MEASURING SPOONS,12,2011-09-22 09:45:00,0.83,17028,United Kingdom,9.96,2011-09,2011,Thursday
537392,22615,SET OF 6 WOODLAND PAPER PLATES,12,2011-09-22 09:45:00,3.61,17028,United Kingdom,43.32,2011-09,2011,Thursday
537392,85099B,JUMBO BAG RED RETROSPOT,3,2011-09-22 09:45:00,1.96,17028,United Kingdom,5.88,2011-09,2011,Thursday
537392,23200,JUMBO BAG VINTAGE RED PAISLEY,3,2011-09-22 09:45:00,2.02,17028,United Kingdom,6.06,2011-09,2011,Thursday
537392,47566B,TEA TIME PARTY BUNTING,6,2011-09-22 09:45:00,5.12,17028,United Kingdom,30.72,2011-09,2011,Thursday
537392,47566,PARTY BUNTING,2,2011-09-22 09:45:00,5.4,17028,United Kingdom,10.8,2011-09,2011,Thursday
537392,47566B,TEA TIME PARTY BUNTING,1,2011-09-22 09:45:00,5.01,17028,United Kingdom,5.01,2011-09,2011,Thursday
537392,21754,HOME BUILDING BLOCK WORD,1,2011-09-22 09:45:00,6.26,17028,United Kingdom,6.26,2011-09,2011,Thursday
537392,22310,IVORY KNITTED MUG COSY,4,2011-09-22 09:45:00,1.77,17028,United Kingdom,7.08,2011-09,2011,Thursday
537392,22617,SET OF 6 WOODLAND NAPKINS,4,2011-09-22 09:45:00,3.59,17028,United Kingdom,14.36,2011-09,2011,Thursday
537392,22617,SET OF 6 WOODLAND NAPKINS,12,2011-09-22 09:45:00,3.46,17028,United Kingdom,41.52,2011-09,2011,Thursday
537392,22633,HAND WARMER UNION JACK,6,2011-09-22 09:45:00,1.78,17028,United Kingdom,10.68,2011-09,2011,Thursday
537393,71053,WHITE METAL LANTERN,2,2011-07-07 12:01:00,3.38,17302,United Kingdom,6.76,2011-07,2011,Thursday
537394,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-05-12 13:38:00,3.61,17874,United Kingdom,43.32,2011-05,2011,Thursday
537394,47566,PARTY BUNTING,3,2011-05-12 13:38:00,5.28,17874,United Kingdom,15.84,2011-05,2011,Thursday
537394,47566B,TEA TIME PARTY BUNTING,24,2011-05-12 13:38:00,4.74,17874,United Kingdom,113.76,2011-05,2011,Thursday
537394,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-05-12 13:38:00,2.85,17874,United Kingdom,2.85,2011-05,2011,Thursday
537394,22623,BOX OF VINTAGE JIGSAW BLOCKS,24,2011-05-12 13:38:00,5.41,17874,United Kingdom,129.84,2011-05,2011,Thursday
537394,23200,JUMBO BAG VINTAGE RED PAISLEY,2,2011-05-12 13:38:00,1.9,17874,United Kingdom,3.8,2011-05,2011,Thursday
537395,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-06-21 08:13:00,1.64,13540,United Kingdom,4.92,2011-06,2011,Tuesday
537395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-21 08:13:00,2.49,13540,United Kingdom,4.98,2011-06,2011,Tuesday
537395,47566B,TEA TIME PARTY BUNTING,24,2011-06-21 08:13:00,5.14,13540,United Kingdom,123.36,2011-06,2011,Tuesday
537395,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-06-21 08:13:00,2.08,13540,United Kingdom,8.32,2011-06,2011,Tuesday
537395,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-06-21 08:13:00,2.89,13540,United Kingdom,17.34,2011-06,2011,Tuesday
537395,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-06-21 08:13:00,2.26,13540,United Kingdom,4.52,2011-06,2011,Tuesday
537395,48187,DOORMAT FAIRY CAKE,24,2011-06-21 08:13:00,6.8,13540,United Kingdom,163.2,2011-06,2011,Tuesday
537396,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-12-04 15:17:00,3.46,17934,United Kingdom,3.46,2011-12,2011,Sunday
537396,22615,SET OF 6 WOODLAND PAPER PLATES,2,2011-12-04 15:17:00,3.69,17934,United Kingdom,7.38,2011-12,2011,Sunday
537396,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-12-04 15:17:00,2.22,17934,United Kingdom,4.44,2011-12,2011,Sunday
537396,48187,DOORMAT FAIRY CAKE,4,2011-12-04 15:17:00,7.14,17934,United Kingdom,28.56,2011-12,2011,Sunday
537396,22617,SET OF 6 WOODLAND NAPKINS,1,2011-12-04 15:17:00,3.25,17934,United Kingdom,3.25,2011-12,2011,Sunday
537397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-12-09 10:13:00,2.63,14049,United Kingdom,5.26,2011-12,2011,Friday
537397,22310,IVORY KNITTED MUG COSY,24,2011-12-09 10:13:00,1.58,14049,United Kingdom,37.92,2011-12,2011,Friday
537397,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-12-09 10:13:00,1.75,14049,United Kingdom,1.75,2011-12,2011,Friday
537397,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2011-12-09 10:13:00,4.67,14049,United Kingdom,14.01,2011-12,2011,Friday
537397,22356,CHARLOTTE BAG SUKI DESIGN,24,2011-12-09 10:13:00,1.68,14049,United Kingdom,40.32,2011-12,2011,Friday
537398,22195,LARGE HEART MEASURING SPOONS,1,2011-01-26 08:56:00,1.29,16210,United Kingdom,1.29,2011-01,2011,Wednesday
537398,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-01-26 08:56:00,1.92,16210,United Kingdom,3.84,2011-01,2011,Wednesday
537398,48187,DOORMAT FAIRY CAKE,1,2011-01-26 08:56:00,7.54,16210,United Kingdom,7.54,2011-01,2011,Wednesday
537399,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2010-12-02 15:08:00,2.1,12399,United Kingdom,6.3,2010-12,2010,Thursday
537399,22632,HAND WARMER RED POLKA DOT,1,2010-12-02 15:08:00,1.91,12399,United Kingdom,1.91,2010-12,2010,Thursday
537399,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-12-02 15:08:00,3.44,12399,United Kingdom,13.76,2010-12,2010,Thursday
537400,47566,PARTY BUNTING,4,2011-07-09 11:40:00,5.17,15586,United Kingdom,20.68,2011-07,2011,Saturday
537400,48187,DOORMAT FAIRY CAKE,4,2011-07-09 11:40:00,7.08,15586,United Kingdom,28.32,2011-07,2011,Saturday
537400,71053,WHITE METAL LANTERN,2,2011-07-09 11:40:00,3.23,15586,United Kingdom,6.46,2011-07,2011,Saturday
537400,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-07-09 11:40:00,7.3,15586,United Kingdom,7.3,2011-07,2011,Saturday
537400,21754,HOME BUILDING BLOCK WORD,6,2011-07-09 11:40:00,6.27,15586,United Kingdom,37.62,2011-07,2011,Saturday
537400,22632,HAND WARMER RED POLKA DOT,12,2011-07-09 11:40:00,1.79,15586,United Kingdom,21.48,2011-07,2011,Saturday
537400,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-07-09 11:40:00,2.21,15586,United Kingdom,2.21,2011-07,2011,Saturday
537400,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-07-09 11:40:00,3.21,15586,United Kingdom,6.42,2011-07,2011,Saturday
537400,22632,HAND WARMER RED POLKA DOT,1,2011-07-09 11:40:00,1.82,15586,United Kingdom,1.82,2011-07,2011,Saturday
537400,22195,LARGE HEART MEASURING SPOONS,4,2011-07-09 11:40:00,1.23,15586,United Kingdom,4.92,2011-07,2011,Saturday
537400,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-07-09 11:40:00,2.21,15586,United Kingdom,8.84,2011-07,2011,Saturday
537400,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-07-09 11:40:00,4.85,15586,United Kingdom,9.7,2011-07,2011,Saturday
537401,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-01-28 14:49:00,2.82,17041,United Kingdom,8.46,2011-01,2011,Friday
537401,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-01-28 14:49:00,3.56,17041,United Kingdom,3.56,2011-01,2011,Friday
537401,22617,SET OF 6 WOODLAND NAPKINS,6,2011-01-28 14:49:00,3.63,17041,United Kingdom,21.78,2011-01,2011,Friday
537401,47566B,TEA TIME PARTY BUNTING,3,2011-01-28 14:49:00,4.99,17041,United Kingdom,14.97,2011-01,2011,Friday
537401,21754,HOME BUILDING BLOCK WORD,1,2011-01-28 14:49:00,5.66,17041,United Kingdom,5.66,2011-01,2011,Friday
537401,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-28 14:49:00,2.52,17041,United Kingdom,2.52,2011-01,2011,Friday
537401,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-01-28 14:49:00,4.08,17041,United Kingdom,4.08,2011-01,2011,Friday
537401,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-01-28 14:49:00,4.32,17041,United Kingdom,4.32,2011-01,2011,Friday
537401,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-01-28 14:49:00,1.85,17041,United Kingdom,7.4,2011-01,2011,Friday
537401,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-01-28 14:49:00,9.89,17041,United Kingdom,39.56,2011-01,2011,Friday
537402,21212,PACK OF 72 SKULL CAKE CASES,6,2011-05-18 09:31:00,3.22,15681,United Kingdom,19.32,2011-05,2011,Wednesday
537402,47566,PARTY BUNTING,3,2011-05-18 09:31:00,5.09,15681,United Kingdom,15.27,2011-05,2011,Wednesday
537403,22616,SET OF 6 WOODLAND PAPER CUPS,48,2011-06-02 08:20:00,3.51,12494,United Kingdom,168.48,2011-06,2011,Thursday
537403,22616,SET OF 6 WOODLAND PAPER CUPS,4,2011-06-02 08:20:00,3.25,12494,United Kingdom,13.0,2011-06,2011,Thursday
537404,47566,PARTY BUNTING,6,2011-02-22 13:23:00,4.8,13655,United Kingdom,28.8,2011-02,2011,Tuesday
537404,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-02-22 13:23:00,3.22,13655,United Kingdom,6.44,2011-02,2011,Tuesday
537404,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-02-22 13:23:00,2.89,13655,United Kingdom,5.78,2011-02,2011,Tuesday
537404,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-02-22 13:23:00,2.04,13655,United Kingdom,2.04,2011-02,2011,Tuesday
537404,22623,BOX OF VINTAGE JIGSAW BLOCKS,24,2011-02-22 13:23:00,5.25,13655,United Kingdom,126.0,2011-02,2011,Tuesday
537404,21754,HOME BUILDING BLOCK WORD,2,2011-02-22 13:23:00,6.1,13655,United Kingdom,12.2,2011-02,2011,Tuesday
537405,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-11-12 11:38:00,4.09,15328,United Kingdom,49.08,2011-11,2011,Saturday
537405,47566,PARTY BUNTING,2,2011-11-12 11:38:00,5.31,15328,United Kingdom,10.62,2011-11,2011,Saturday
537405,22617,SET OF 6 WOODLAND NAPKINS,2,2011-11-12 11:38:00,3.62,15328,United Kingdom,7.24,2011-11,2011,Saturday
537405,22196,SMALL HEART MEASURING SPOONS,1,2011-11-12 11:38:00,0.88,15328,United Kingdom,0.88,2011-11,2011,Saturday
537405,84406B,CREAM CUPID HEARTS COAT HANGER,48,2011-11-12 11:38:00,2.7,15328,United Kingdom,129.6,2011-11,2011,Saturday
537405,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-11-12 11:38:00,5.1,15328,United Kingdom,5.1,2011-11,2011,Saturday
537405,22310,IVORY KNITTED MUG COSY,12,2011-11-12 11:38:00,1.57,15328,United Kingdom,18.84,2011-11,2011,Saturday
537405,48187,DOORMAT FAIRY CAKE,3,2011-11-12 11:38:00,7.58,15328,United Kingdom,22.74,2011-11,2011,Saturday
537405,22356,CHARLOTTE BAG SUKI DESIGN,6,2011-11-12 11:38:00,1.57,15328,United Kingdom,9.42,2011-11,2011,Saturday
537405,23203,JUMBO BAG BAROQUE BLACK WHITE,3,2011-11-12 11:38:00,1.89,15328,United Kingdom,5.67,2011-11,2011,Saturday
537405,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-11-12 11:38:00,3.63,15328,United Kingdom,21.78,2011-11,2011,Saturday
537405,21754,HOME BUILDING BLOCK WORD,1,2011-11-12 11:38:00,6.39,15328,United Kingdom,6.39,2011-11,2011,Saturday
537406,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-03-23 13:44:00,10.44,15036,Switzerland,20.88,2011-03,2011,Wednesday
537406,85099B,JUMBO BAG RED RETROSPOT,4,2011-03-23 13:44:00,1.87,15036,Switzerland,7.48,2011-03,2011,Wednesday
537406,48187,DOORMAT FAIRY CAKE,2,2011-03-23 13:44:00,7.32,15036,Switzerland,14.64,2011-03,2011,Wednesday
537406,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-03-23 13:44:00,2.0,15036,Switzerland,6.0,2011-03,2011,Wednesday
537406,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-23 13:44:00,7.39,15036,Switzerland,7.39,2011-03,2011,Wednesday
537406,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-03-23 13:44:00,2.14,15036,Switzerland,12.84,2011-03,2011,Wednesday
537406,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,2011-03-23 13:44:00,3.57,15036,Switzerland,7.14,2011-03,2011,Wednesday
537406,21777,RECIPE BOX WITH METAL HEART,48,2011-03-23 13:44:00,8.11,15036,Switzerland,389.28,2011-03,2011,Wednesday
537406,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-03-23 13:44:00,2.11,15036,Switzerland,4.22,2011-03,2011,Wednesday
537406,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-03-23 13:44:00,4.09,15036,Switzerland,8.18,2011-03,2011,Wednesday
537406,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-03-23 13:44:00,3.05,15036,Switzerland,36.6,2011-03,2011,Wednesday
537406,48187,DOORMAT FAIRY CAKE,3,2011-03-23 13:44:00,7.75,15036,Switzerland,23.25,2011-03,2011,Wednesday
537406,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-23 13:44:00,2.94,15036,Switzerland,2.94,2011-03,2011,Wednesday
537406,48187,DOORMAT FAIRY CAKE,24,2011-03-23 13:44:00,7.43,15036,Switzerland,178.32,2011-03,2011,Wednesday
537406,85099B,JUMBO BAG RED RETROSPOT,1,2011-03-23 13:44:00,1.89,15036,Switzerland,1.89,2011-03,2011,Wednesday
537407,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-10-01 14:03:00,2.08,12409,EIRE,4.16,2011-10,2011,Saturday
537407,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-10-01 14:03:00,3.29,12409,EIRE,9.87,2011-10,2011,Saturday
537407,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-10-01 14:03:00,3.2,12409,EIRE,9.6,2011-10,2011,Saturday
537407,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,48,2011-10-01 14:03:00,3.57,12409,EIRE,171.36,2011-10,2011,Saturday
537407,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,2011-10-01 14:03:00,2.08,12409,EIRE,24.96,2011-10,2011,Saturday
537407,22633,HAND WARMER UNION JACK,4,2011-10-01 14:03:00,1.96,12409,EIRE,7.84,2011-10,2011,Saturday
537407,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-10-01 14:03:00,3.07,12409,EIRE,9.21,2011-10,2011,Saturday
537407,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-10-01 14:03:00,3.19,12409,EIRE,19.14,2011-10,2011,Saturday
537407,22632,HAND WARMER RED POLKA DOT,3,2011-10-01 14:03:00,1.89,12409,EIRE,5.67,2011-10,2011,Saturday
537408,85116,BLACK CANDELABRA T-LIGHT HOLDER,12,2011-06-20 08:58:00,2.23,14150,United Kingdom,26.76,2011-06,2011,Monday
537408,48187,DOORMAT FAIRY CAKE,1,2011-06-20 08:58:00,7.66,14150,United Kingdom,7.66,2011-06,2011,Monday
537408,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2011-06-20 08:58:00,7.16,14150,United Kingdom,171.84,2011-06,2011,Monday
537408,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-06-20 08:58:00,3.18,14150,United Kingdom,9.54,2011-06,2011,Monday
537408,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-06-20 08:58:00,1.73,14150,United Kingdom,5.19,2011-06,2011,Monday
537408,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,24,2011-06-20 08:58:00,4.53,14150,United Kingdom,108.72,2011-06,2011,Monday
537408,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-06-20 08:58:00,1.97,14150,United Kingdom,1.97,2011-06,2011,Monday
537408,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-06-20 08:58:00,2.81,14150,United Kingdom,2.81,2011-06,2011,Monday
537408,22310,IVORY KNITTED MUG COSY,1,2011-06-20 08:58:00,1.69,14150,United Kingdom,1.69,2011-06,2011,Monday
537408,21212,PACK OF 72 SKULL CAKE CASES,6,2011-06-20 08:58:00,3.24,14150,United Kingdom,19.44,2011-06,2011,Monday
537408,21754,HOME BUILDING BLOCK WORD,2,2011-06-20 08:58:00,6.35,14150,United Kingdom,12.7,2011-06,2011,Monday
537408,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-06-20 08:58:00,4.59,14150,United Kingdom,9.18,2011-06,2011,Monday
537409,22632,HAND WARMER RED POLKA DOT,6,2011-07-20 14:37:00,1.86,13741,United Kingdom,11.16,2011-07,2011,Wednesday
537410,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-03-29 12:49:00,2.85,16048,Germany,5.7,2011-03,2011,Tuesday
537410,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2011-03-29 12:49:00,4.2,16048,Germany,12.6,2011-03,2011,Tuesday
537410,22356,CHARLOTTE BAG SUKI DESIGN,3,2011-03-29 12:49:00,1.62,16048,Germany,4.86,2011-03,2011,Tuesday
537410,21777,RECIPE BOX WITH METAL HEART,3,2011-03-29 12:49:00,8.69,16048,Germany,26.07,2011-03,2011,Tuesday
537410,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-03-29 12:49:00,3.13,16048,Germany,6.26,2011-03,2011,Tuesday
537410,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-29 12:49:00,13.46,16048,Germany,40.38,2011-03,2011,Tuesday
537410,22617,SET OF 6 WOODLAND NAPKINS,12,2011-03-29 12:49:00,3.39,16048,Germany,40.68,2011-03,2011,Tuesday
537410,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-29 12:49:00,2.0,16048,Germany,2.0,2011-03,2011,Tuesday
537410,85116,BLACK CANDELABRA T-LIGHT HOLDER,4,2011-03-29 12:49:00,2.1,16048,Germany,8.4,2011-03,2011,Tuesday
537410,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-03-29 12:49:00,2.83,16048,Germany,5.66,2011-03,2011,Tuesday
537410,21754,HOME BUILDING BLOCK WORD,1,2011-03-29 12:49:00,6.54,16048,Germany,6.54,2011-03,2011,Tuesday
537411,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-08-08 11:03:00,4.55,15973,United Kingdom,27.3,2011-08,2011,Monday
537412,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-18 11:20:00,2.61,17732,United Kingdom,7.83,2011-01,2011,Tuesday
537412,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-01-18 11:20:00,7.0,17732,United Kingdom,7.0,2011-01,2011,Tuesday
537412,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-01-18 11:20:00,2.22,17732,United Kingdom,6.66,2011-01,2011,Tuesday
537412,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-01-18 11:20:00,9.47,17732,United Kingdom,113.64,2011-01,2011,Tuesday
537412,22616,SET OF 6 WOODLAND PAPER CUPS,3,2011-01-18 11:20:00,3.5,17732,United Kingdom,10.5,2011-01,2011,Tuesday
537412,22632,HAND WARMER RED POLKA DOT,2,2011-01-18 11:20:00,2.02,17732,United Kingdom,4.04,2011-01,2011,Tuesday
537412,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-18 11:20:00,2.91,17732,United Kingdom,2.91,2011-01,2011,Tuesday
537413,22310,IVORY KNITTED MUG COSY,4,2011-11-15 14:20:00,1.65,13948,United Kingdom,6.6,2011-11,2011,Tuesday
537413,21777,RECIPE BOX WITH METAL HEART,1,2011-11-15 14:20:00,8.52,13948,United Kingdom,8.52,2011-11,2011,Tuesday
537413,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-11-15 14:20:00,1.9,13948,United Kingdom,5.7,2011-11,2011,Tuesday
537414,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2011-02-04 11:17:00,10.09,16295,United Kingdom,30.27,2011-02,2011,Friday
537414,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-02-04 11:17:00,2.85,16295,United Kingdom,11.4,2011-02,2011,Friday
537414,21755,LOVE BUILDING BLOCK WORD,4,2011-02-04 11:17:00,5.98,16295,United Kingdom,23.92,2011-02,2011,Friday
537415,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-02-15 08:02:00,4.08,15713,United Kingdom,8.16,2011-02,2011,Tuesday
537416,22633,HAND WARMER UNION JACK,1,2011-06-03 17:17:00,1.97,16197,United Kingdom,1.97,2011-06,2011,Friday
537416,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-06-03 17:17:00,2.91,16197,United Kingdom,11.64,2011-06,2011,Friday
537416,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-03 17:17:00,8.37,16197,United Kingdom,8.37,2011-06,2011,Friday
537416,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-03 17:17:00,2.74,16197,United Kingdom,5.48,2011-06,2011,Friday
537416,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-06-03 17:17:00,2.07,16197,United Kingdom,2.07,2011-06,2011,Friday
537416,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-03 17:17:00,1.65,16197,United Kingdom,1.65,2011-06,2011,Friday
537416,22196,SMALL HEART MEASURING SPOONS,4,2011-06-03 17:17:00,0.89,16197,United Kingdom,3.56,2011-06,2011,Friday
537416,71053,WHITE METAL LANTERN,1,2011-06-03 17:17:00,3.41,16197,United Kingdom,3.41,2011-06,2011,Friday
537416,22616,SET OF 6 WOODLAND PAPER CUPS,2,2011-06-03 17:17:00,3.48,16197,United Kingdom,6.96,2011-06,2011,Friday
